;# STN;YYYYMMDD;   HH;   DD;   FH;   FF;   FX;    T; T10N;   TD;   SQ;    Q;   DR;   RH;    P;   VV;    N;    U;   WW;   IX;    M;    R;    S;    O;    Y
0;260;20210102;1;220;30;20;50;41;     ;33;0;0;0;0;10115;56;8;94;   10;7;0;0;0;0;0
1;260;20210102;2;220;20;20;50;40;     ;33;0;0;0;0;10118;56;8;95;   10;7;0;0;0;0;0
2;260;20210102;3;200;20;20;30;37;     ;27;0;0;0;0;10119;56;8;93;   10;7;0;0;0;0;0
3;260;20210102;4;220;20;20;40;36;     ;28;0;0;0;0;10119;50;8;94;   10;7;0;0;0;0;0
4;260;20210102;5;200;20;20;40;34;     ;27;0;0;0;0;10120;48;8;95;   10;7;0;0;0;0;0
5;260;20210102;6;220;20;20;30;33;   29;26;0;0;0;0;10123;46;8;95;   10;7;0;0;0;0;0
6;260;20210102;7;210;20;20;30;32;     ;30;0;0;0;0;10125;21;8;98;   10;7;0;0;0;0;0
7;260;20210102;8;180;20;20;40;32;     ;31;0;0;0;0;10131;16;8;98;   10;7;0;0;0;0;0
8;260;20210102;9;220;20;20;40;33;     ;30;0;4;4;1;10134;16;8;98;   23;7;0;1;0;0;0
9;260;20210102;10;200;30;20;40;34;     ;31;0;12;0;0;10137;15;8;98;   10;7;0;0;0;0;0
10;260;20210102;11;210;20;20;30;37;     ;32;0;28;0;0;10137;26;8;96;   10;7;0;0;0;0;0
11;260;20210102;12;200;30;20;50;37;   31;34;0;17;0;-1;10135;13;8;98;   22;7;0;1;0;0;0
12;260;20210102;13;220;20;20;40;37;     ;33;0;18;0;0;10132;28;8;97;   10;7;0;0;0;0;0
13;260;20210102;14;220;10;10;30;39;     ;35;0;19;0;0;10132;30;8;97;   10;7;0;0;0;0;0
14;260;20210102;15;220;10;10;20;39;     ;37;0;8;0;0;10136;33;8;98;   10;7;0;0;0;0;0
15;260;20210102;16;150;10;20;30;39;     ;32;0;1;0;0;10137;29;8;95;   10;7;0;0;0;0;0
16;260;20210102;17;130;20;20;30;37;     ;34;0;0;0;0;10139;19;8;97;   10;7;0;0;0;0;0
17;260;20210102;18;160;20;20;30;35;   36;33;0;0;0;0;10142;13;8;98;   10;7;0;0;0;0;0
18;260;20210102;19;110;10;10;20;37;     ;34;0;0;0;0;10145;20;8;97;   10;7;0;0;0;0;0
19;260;20210102;20;110;10;10;20;38;     ;33;0;0;0;0;10147;23;8;96;   10;7;0;0;0;0;0
20;260;20210102;21;0;10;0;20;38;     ;34;0;0;3;1;10147;14;8;97;   53;7;0;1;0;0;0
21;260;20210102;22;50;10;10;20;36;     ;33;0;0;2;1;10149;11;8;97;   22;7;0;1;0;0;0
22;260;20210102;23;50;10;20;30;36;     ;29;0;0;0;0;10151;41;8;95;   10;7;0;0;0;0;0
23;260;20210102;24;60;10;20;30;36;   34;27;0;0;0;0;10153;42;8;93;   10;7;0;0;0;0;0
24;260;20210103;1;70;20;30;50;32;     ;24;0;0;0;0;10153;41;8;94;   10;7;0;0;0;0;0
25;260;20210103;2;60;20;20;40;29;     ;26;0;0;0;0;10154;28;8;97;   10;7;0;0;0;0;0
26;260;20210103;3;50;20;20;40;31;     ;26;0;0;0;0;10154;28;8;96;   10;7;0;0;0;0;0
27;260;20210103;4;60;20;30;40;31;     ;26;0;0;0;0;10152;27;8;96;   10;7;0;0;0;0;0
28;260;20210103;5;60;30;30;50;31;     ;24;0;0;0;0;10154;46;8;94;   10;7;0;0;0;0;0
29;260;20210103;6;50;30;30;50;29;   26;20;0;0;0;0;10156;43;8;94;   10;7;0;0;0;0;0
30;260;20210103;7;40;30;20;40;29;     ;23;0;0;0;0;10161;33;8;95;   10;7;0;0;0;0;0
31;260;20210103;8;30;20;20;40;30;     ;23;0;0;0;0;10165;34;8;95;   10;7;0;0;0;0;0
32;260;20210103;9;30;30;30;50;31;     ;23;0;3;0;0;10170;34;8;94;   10;7;0;0;0;0;0
33;260;20210103;10;50;30;40;60;35;     ;19;0;15;0;0;10175;56;8;89;   10;7;0;0;0;0;0
34;260;20210103;11;50;40;30;70;35;     ;-1;0;12;0;0;10173;67;8;77;     ;5;0;0;0;0;0
35;260;20210103;12;40;30;40;70;35;   25;3;0;12;0;0;10170;65;8;79;     ;5;0;0;0;0;0
36;260;20210103;13;40;40;40;60;39;     ;5;0;20;0;0;10169;67;8;78;     ;5;0;0;0;0;0
37;260;20210103;14;40;40;50;80;39;     ;10;0;18;0;0;10170;63;7;81;     ;5;0;0;0;0;0
38;260;20210103;15;40;50;50;90;38;     ;4;0;4;0;0;10171;65;8;78;     ;5;0;0;0;0;0
39;260;20210103;16;60;50;50;90;36;     ;-5;0;0;0;0;10174;75;8;74;     ;5;0;0;0;0;0
40;260;20210103;17;40;40;40;100;35;     ;-7;0;0;0;0;10174;75;8;74;     ;5;0;0;0;0;0
41;260;20210103;18;30;40;40;80;35;   27;-2;0;0;0;0;10175;75;8;76;     ;5;0;0;0;0;0
42;260;20210103;19;20;50;50;80;35;     ;0;0;0;0;0;10176;75;8;77;     ;5;0;0;0;0;0
43;260;20210103;20;20;50;50;80;33;     ;4;0;0;0;0;10176;70;8;81;     ;5;0;0;0;0;0
44;260;20210103;21;30;40;40;80;32;     ;7;0;0;0;-1;10176;70;8;83;   51;7;0;1;0;0;0
45;260;20210103;22;30;50;50;90;30;     ;12;0;0;0;-1;10175;70;8;88;   57;7;0;1;0;0;0
46;260;20210103;23;30;40;50;90;30;     ;15;0;0;6;1;10173;68;8;89;   51;7;0;1;0;0;0
47;260;20210103;24;40;40;50;90;32;   26;17;0;0;0;-1;10172;67;8;89;   51;7;0;1;0;0;0
48;260;20210104;1;40;50;50;90;31;     ;18;0;0;6;1;10169;65;8;91;   81;7;0;1;0;0;0
49;260;20210104;2;40;50;40;90;29;     ;19;0;0;7;2;10170;61;8;93;   57;7;0;1;0;0;0
50;260;20210104;3;50;50;40;90;29;     ;20;0;0;10;6;10170;60;8;93;   57;7;0;1;0;0;0
51;260;20210104;4;50;50;50;90;29;     ;19;0;0;7;1;10168;65;8;92;   51;7;0;1;0;0;0
52;260;20210104;5;50;50;50;90;30;     ;17;0;0;0;-1;10170;65;8;91;   51;7;0;1;0;0;0
53;260;20210104;6;50;50;40;80;30;   27;18;0;0;0;-1;10173;65;8;91;   51;7;0;1;0;0;0
54;260;20210104;7;50;50;50;100;31;     ;17;0;0;5;1;10176;62;8;91;   51;7;0;1;0;0;0
55;260;20210104;8;50;50;50;90;31;     ;18;0;0;0;-1;10180;69;8;90;   22;7;0;1;0;0;0
56;260;20210104;9;50;50;60;90;34;     ;19;0;5;0;-1;10185;67;8;89;   51;7;0;1;0;0;0
57;260;20210104;10;40;60;50;100;35;     ;15;0;13;0;-1;10187;70;8;86;   51;7;0;1;0;0;0
58;260;20210104;11;30;60;50;100;32;     ;14;0;11;0;-1;10187;70;8;88;   51;7;0;1;0;0;0
59;260;20210104;12;40;60;60;110;31;   27;9;0;10;0;-1;10184;70;8;85;   22;7;0;1;0;0;0
60;260;20210104;13;40;60;60;110;29;     ;5;0;6;0;0;10179;70;8;84;     ;5;0;0;0;0;0
61;260;20210104;14;40;60;70;130;29;     ;1;0;5;0;0;10179;70;8;82;     ;5;0;0;0;0;0
62;260;20210104;15;30;50;50;100;27;     ;-1;0;4;0;0;10181;70;8;81;     ;5;0;0;0;0;0
63;260;20210104;16;30;60;60;110;26;     ;-3;0;1;0;0;10180;70;8;81;     ;5;0;0;0;0;0
64;260;20210104;17;40;50;50;100;25;     ;-2;0;0;0;0;10181;70;8;82;     ;5;0;0;0;0;0
65;260;20210104;18;40;50;50;80;24;   21;0;0;0;0;0;10182;70;8;83;     ;5;0;0;0;0;0
66;260;20210104;19;40;50;50;90;25;     ;-1;0;0;0;0;10182;70;8;82;     ;5;0;0;0;0;0
67;260;20210104;20;40;50;50;90;25;     ;1;0;0;0;0;10182;70;8;83;     ;5;0;0;0;0;0
68;260;20210104;21;40;50;60;100;26;     ;0;0;0;0;0;10180;70;8;83;     ;5;0;0;0;0;0
69;260;20210104;22;40;60;60;100;24;     ;1;0;0;0;0;10178;70;8;84;     ;5;0;0;0;0;0
70;260;20210104;23;40;50;40;80;23;     ;3;0;0;0;0;10178;70;8;86;     ;5;0;0;0;0;0
71;260;20210104;24;40;50;50;90;23;   21;3;0;0;0;0;10174;70;8;86;     ;5;0;0;0;0;0
72;260;20210105;1;40;50;50;80;23;     ;3;0;0;0;0;10176;70;8;86;     ;5;0;0;0;0;0
73;260;20210105;2;40;50;40;90;21;     ;4;0;0;0;-1;10177;70;8;88;   22;7;0;1;0;0;0
74;260;20210105;3;50;50;40;80;22;     ;4;0;0;0;0;10175;70;8;87;    2;7;0;0;0;0;0
75;260;20210105;4;40;40;40;70;23;     ;4;0;0;0;0;10173;70;8;87;     ;5;0;0;0;0;0
76;260;20210105;5;40;40;40;70;23;     ;5;0;0;0;0;10172;70;8;88;     ;5;0;0;0;0;0
77;260;20210105;6;60;40;50;90;22;   20;7;0;0;0;0;10176;65;8;89;    2;7;0;0;0;0;0
78;260;20210105;7;50;40;30;80;23;     ;9;0;0;0;-1;10179;64;8;90;   51;7;0;1;0;0;0
79;260;20210105;8;40;40;40;60;24;     ;12;0;0;5;1;10182;62;8;92;   51;7;0;1;0;0;0
80;260;20210105;9;50;30;40;70;27;     ;11;0;2;0;-1;10183;63;8;89;   22;7;0;1;0;0;0
81;260;20210105;10;40;40;30;70;29;     ;14;0;5;0;0;10185;69;8;89;     ;5;0;0;0;0;0
82;260;20210105;11;50;40;40;70;34;     ;15;0;16;0;0;10183;70;8;87;     ;5;0;0;0;0;0
83;260;20210105;12;30;40;40;80;31;   21;17;0;10;0;0;10179;70;8;90;    2;7;0;0;0;0;0
84;260;20210105;13;40;40;40;70;31;     ;17;0;8;0;0;10174;70;8;90;     ;5;0;0;0;0;0
85;260;20210105;14;40;40;40;70;29;     ;17;0;5;0;0;10176;60;8;91;     ;5;0;0;0;0;0
86;260;20210105;15;40;40;40;70;31;     ;16;0;4;0;0;10178;64;8;90;     ;5;0;0;0;0;0
87;260;20210105;16;50;40;40;80;32;     ;15;0;0;0;-1;10178;67;8;88;   23;7;0;1;0;0;0
88;260;20210105;17;60;40;50;80;33;     ;14;0;0;0;0;10179;65;8;87;     ;5;0;0;0;0;0
89;260;20210105;18;50;40;50;80;33;   28;16;0;0;0;-1;10182;65;8;88;   22;7;0;1;0;0;0
90;260;20210105;19;60;40;40;70;35;     ;19;0;0;0;0;10183;64;8;89;     ;5;0;0;0;0;0
91;260;20210105;20;50;40;40;70;36;     ;19;0;0;0;0;10185;62;8;88;     ;5;0;0;0;0;0
92;260;20210105;21;40;40;40;70;35;     ;20;0;0;0;0;10185;62;8;90;     ;5;0;0;0;0;0
93;260;20210105;22;40;30;30;60;35;     ;21;0;0;0;0;10185;62;8;90;     ;5;0;0;0;0;0
94;260;20210105;23;50;40;40;80;34;     ;20;0;0;0;0;10184;64;8;90;     ;5;0;0;0;0;0
95;260;20210105;24;40;50;50;80;32;   30;19;0;0;0;-1;10183;61;8;91;   57;7;0;1;0;0;0
96;260;20210106;1;40;40;40;70;30;     ;18;0;0;6;1;10180;62;8;91;   51;7;0;1;0;0;0
97;260;20210106;2;30;40;40;80;29;     ;14;0;0;0;-1;10180;70;8;89;   22;7;0;1;0;0;0
98;260;20210106;3;40;50;50;90;24;     ;8;0;0;0;0;10179;70;8;88;    2;7;0;0;0;0;0
99;260;20210106;4;30;50;40;90;23;     ;5;0;0;0;0;10177;70;8;88;     ;5;0;0;0;0;0
100;260;20210106;5;40;40;40;80;22;     ;5;0;0;0;0;10176;70;8;88;     ;5;0;0;0;0;0
101;260;20210106;6;40;40;30;80;20;   18;1;0;0;0;0;10175;70;8;87;    2;7;0;0;0;0;0
102;260;20210106;7;50;40;50;70;20;     ;0;0;0;0;0;10178;70;8;86;     ;5;0;0;0;0;0
103;260;20210106;8;30;30;30;60;20;     ;-2;0;0;0;0;10180;70;8;84;     ;5;0;0;0;0;0
104;260;20210106;9;20;30;30;60;22;     ;2;0;5;0;0;10181;70;8;86;     ;5;0;0;0;0;0
105;260;20210106;10;20;30;30;50;25;     ;4;0;15;0;0;10180;70;8;86;     ;5;0;0;0;0;0
106;260;20210106;11;30;20;20;50;26;     ;3;0;19;0;0;10176;70;8;85;     ;5;0;0;0;0;0
107;260;20210106;12;360;20;30;50;30;   17;1;0;30;0;0;10170;70;8;81;     ;5;0;0;0;0;0
108;260;20210106;13;350;20;20;40;31;     ;0;0;18;0;0;10163;75;8;80;     ;5;0;0;0;0;0
109;260;20210106;14;330;20;20;50;31;     ;5;0;15;0;0;10163;70;8;83;     ;5;0;0;0;0;0
110;260;20210106;15;320;20;20;40;29;     ;8;0;8;0;0;10160;70;8;85;     ;5;0;0;0;0;0
111;260;20210106;16;330;20;20;40;27;     ;2;0;1;0;0;10161;70;8;83;     ;5;0;0;0;0;0
112;260;20210106;17;280;10;10;30;23;     ;1;0;0;0;0;10158;70;8;85;     ;5;0;0;0;0;0
113;260;20210106;18;300;10;10;30;23;   17;2;0;0;0;0;10157;70;8;85;     ;5;0;0;0;0;0
114;260;20210106;19;290;10;10;20;23;     ;0;0;0;0;0;10156;70;8;84;     ;5;0;0;0;0;0
115;260;20210106;20;280;10;20;30;21;     ;2;0;0;0;0;10155;70;8;86;     ;5;0;0;0;0;0
116;260;20210106;21;280;20;20;30;22;     ;2;0;0;0;0;10151;70;8;86;     ;5;0;0;0;0;0
117;260;20210106;22;310;20;20;40;22;     ;-1;0;0;0;-1;10150;70;8;85;   51;7;0;1;0;0;0
118;260;20210106;23;300;20;20;50;15;     ;3;0;0;0;-1;10148;58;8;91;   57;7;0;1;0;0;0
119;260;20210106;24;270;10;10;30;13;    9;5;0;0;0;-1;10144;61;8;94;   51;7;0;1;0;0;0
120;260;20210107;1;270;10;20;30;15;     ;5;0;0;0;-1;10141;64;8;93;   51;7;0;1;0;0;0
121;260;20210107;2;270;20;20;40;13;     ;5;0;0;0;-1;10139;65;8;94;   51;7;0;1;0;0;0
122;260;20210107;3;270;20;20;30;14;     ;7;0;0;0;-1;10136;65;8;95;   51;7;0;1;0;0;0
123;260;20210107;4;260;20;10;30;14;     ;8;0;0;0;-1;10132;65;8;95;   23;7;0;1;0;0;0
124;260;20210107;5;260;20;20;30;16;     ;8;0;0;0;-1;10129;65;8;94;   57;7;0;1;0;0;0
125;260;20210107;6;260;20;10;30;18;    9;12;0;0;10;1;10126;64;8;95;   61;7;0;1;0;0;0
126;260;20210107;7;280;20;20;40;20;     ;14;0;0;10;1;10126;63;8;95;   51;7;0;1;0;0;0
127;260;20210107;8;270;20;20;40;19;     ;13;0;0;0;-1;10128;65;8;96;   51;7;0;1;0;0;0
128;260;20210107;9;270;20;20;40;24;     ;19;0;11;7;1;10130;61;8;96;   51;7;0;1;0;0;0
129;260;20210107;10;310;20;30;50;27;     ;18;0;14;10;4;10130;58;8;93;   58;7;0;1;0;0;0
130;260;20210107;11;320;30;20;60;31;     ;22;0;23;7;4;10127;65;8;94;   51;7;0;1;0;0;0
131;260;20210107;12;260;20;20;50;37;   12;26;0;39;0;-1;10121;65;8;92;   23;7;0;1;0;0;0
132;260;20210107;13;300;30;40;70;40;     ;20;0;21;3;2;10116;65;8;86;   81;7;0;1;0;0;0
133;260;20210107;14;290;30;20;100;28;     ;19;0;9;10;20;10116;50;8;93;   62;7;0;1;0;0;0
134;260;20210107;15;300;30;30;60;37;     ;24;0;5;10;6;10115;65;8;91;   61;7;0;1;0;0;0
135;260;20210107;16;310;40;40;80;35;     ;20;0;1;10;5;10117;63;8;89;   61;7;0;1;0;0;0
136;260;20210107;17;300;30;20;80;33;     ;23;0;0;10;3;10117;65;8;92;   57;7;0;1;0;0;0
137;260;20210107;18;270;20;20;50;32;   27;23;0;0;10;3;10115;65;8;93;   51;7;0;1;0;0;0
138;260;20210107;19;320;30;30;60;34;     ;24;0;0;10;8;10118;59;8;92;   82;7;0;1;0;0;0
139;260;20210107;20;320;20;10;50;29;     ;25;0;0;10;11;10117;61;8;97;   61;7;0;1;0;0;0
140;260;20210107;21;310;20;20;80;26;     ;21;0;0;10;5;10118;65;8;96;   61;7;0;1;0;0;0
141;260;20210107;22;310;20;10;40;26;     ;20;0;0;10;3;10118;65;8;95;   51;7;0;1;0;0;0
142;260;20210107;23;300;20;10;40;26;     ;21;0;0;6;1;10118;65;8;96;   51;7;0;1;0;0;0
143;260;20210107;24;310;10;10;30;26;   22;21;0;0;9;1;10119;65;8;96;   51;7;0;1;0;0;0
144;260;20210108;1;270;10;10;20;25;     ;20;0;0;6;1;10119;63;8;96;   51;7;0;1;0;0;0
145;260;20210108;2;290;10;10;20;25;     ;21;0;0;0;-1;10122;64;8;97;   51;7;0;1;0;0;0
146;260;20210108;3;300;10;20;30;27;     ;21;0;0;10;1;10124;65;8;95;   51;7;0;1;0;0;0
147;260;20210108;4;290;10;10;20;26;     ;22;0;0;0;-1;10125;65;8;97;   51;7;0;1;0;0;0
148;260;20210108;5;290;10;10;30;24;     ;20;0;0;10;2;10126;61;8;97;   51;7;0;1;0;0;0
149;260;20210108;6;310;10;10;20;13;   10;9;0;0;0;-1;10130;41;8;97;   51;7;0;1;0;0;0
150;260;20210108;7;320;10;10;20;11;     ;8;0;0;0;-1;10135;56;8;98;   57;7;0;1;0;0;0
151;260;20210108;8;320;10;10;20;13;     ;10;0;0;0;-1;10142;19;8;98;   51;7;0;1;0;0;0
152;260;20210108;9;340;10;10;20;20;     ;17;0;9;0;-1;10150;58;8;98;   51;7;0;1;0;0;0
153;260;20210108;10;360;10;20;30;29;     ;23;8;39;0;-1;10156;65;8;95;   22;7;0;1;0;0;0
154;260;20210108;11;20;20;30;50;33;     ;19;3;48;0;0;10159;70;8;90;     ;5;0;0;0;0;0
155;260;20210108;12;30;30;20;50;35;    4;15;0;41;0;0;10161;70;8;86;    2;7;0;0;0;0;0
